Class,Violation Type,Severity,Message,Start Line,Start Column,End Line,End Column
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),130,17,130,79
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),131,17,131,79
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),131,17,131,79
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),132,17,132,101
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),132,17,132,101
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'AutoAdvisoryId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),152,9,152,51
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),153,9,153,47
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditApplicationStatusCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),154,9,154,64
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),155,9,155,45
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserLoginName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),156,9,156,50
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserDefinedField1' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),157,9,157,54
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserDefinedField2' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),158,9,158,54
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserDefinedField3' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),159,9,159,54
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'MarketCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),160,9,160,47
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserKey' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),161,9,161,44
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'UserTypeCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),162,9,162,49
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'RelationshipName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),163,9,163,53
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'RelationshipKey' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),164,9,164,52
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),184,21,184,120
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),184,21,184,120
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),195,21,195,96
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),195,21,195,96
AdvisoryContactWrapper.cls,PropertyNamingConventions,4,The instance property name 'Recipient' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-PropertyNamingConventions),202,9,202,56
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),204,17,204,84
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),204,17,204,84
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),269,13,269,48
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),269,13,269,48
AdvisoryContactWrapper.cls,IfStmtsMustUseBraces,4,Avoid using if statements without curly braces (rule: Code Style-IfStmtsMustUseBraces),270,13,270,71
AdvisoryContactWrapper.cls,IfElseStmtsMustUseBraces,4,Avoid using if...else statements without curly braces (rule: Code Style-IfElseStmtsMustUseBraces),270,13,270,71
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'RecipientId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),290,9,290,48
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'DeliveryMethodCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),291,9,291,55
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'Name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),292,9,292,41
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'Address' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),293,9,293,44
AdvisoryContactWrapper.cls,FieldNamingConventions,4,The instance field name 'LanguageCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),294,9,294,47
AdvisoryWrapper.cls,EmptyStatementBlock,4,Avoid empty block statements. (rule: Error Prone-EmptyStatementBlock),10,5,10,29
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditApp' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),18,10,18,59
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DbCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),19,10,19,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LocCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),20,10,20,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),28,10,28,63
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'XmlDocData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),29,10,29,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),33,11,33,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'Requestorid' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),34,11,34,51
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppNumber' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),35,11,35,54
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppStatusCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),36,11,36,56
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'MarketCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),37,11,37,47
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'AppType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),38,11,38,46
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LanguageCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),39,11,39,51
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'PartnerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),40,11,40,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'PartnerName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),41,11,41,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DealerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),42,11,42,47
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'RelationshipId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),43,11,43,53
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DGSTemplateId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),44,11,44,52
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ErrorMessage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),52,10,52,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'IsSuccess' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),53,10,53,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'XmlData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),54,10,54,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),61,8,61,46
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ErrorMessage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),62,8,62,56
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditApp' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),67,8,67,63
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DbCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),68,8,68,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LocCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),69,8,69,49
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),74,8,74,49
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'Requestorid' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),75,8,75,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppNumber' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),76,8,76,53
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppStatusCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),77,8,77,56
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'MarketCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),78,8,78,44
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'AppType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),79,8,79,43
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LanguageCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),80,8,80,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'PartnerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),81,8,81,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'PartnerName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),82,8,82,47
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DealerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),83,8,83,44
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'RelationshipId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),84,8,84,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LeaseDocAttached' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),85,8,85,52
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'DGSTemplateId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),86,8,86,49
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ErrorMessage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),92,10,92,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'IsSuccess' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),93,10,93,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'XmlData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),94,10,94,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),99,8,99,49
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppNumber' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),100,8,100,52
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'XmlData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),101,8,101,45
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),105,6,105,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ErrorMessage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),106,6,106,48
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditApp' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),112,9,112,56
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'OneTimeContact' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),113,9,113,65
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'XmlData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),114,9,114,52
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'ClientId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),118,8,118,50
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'Requestorid' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),119,8,119,49
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppNumber' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),120,8,120,53
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'CreditAppStatusCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),121,8,121,53
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'MarketCd' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),122,8,122,46
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'AppType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),123,8,123,43
AdvisoryWrapper.cls,FieldNamingConventions,4,The instance field name 'LanguageCode' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),124,8,124,57
